ID,Lesson,Student,KC,item,right,firstattempt,time
16707,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-1,0,1,8.653
16708,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-1,0,0,17.465
16709,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-1,0,0,35.331
16710,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,QUANTITATIVE-VALUING-FIRST-BIN-1,1,1,18.196
16711,Splot,PMHIEAD,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-1,1,1,2.774
16712,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-1,1,1,3.064
16713,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-2,1,1,2.364
16714,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-3,1,1,3.084
16715,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-4,1,1,2.644
16716,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-5,1,1,3.165
16717,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-6,1,1,3.374
16718,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-7,1,1,2.654
16719,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-8,1,1,3.635
16720,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-9,1,1,47.058
16721,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-1,1,0,4.797
16722,Splot,PMHIEAD,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-2,1,1,8.052
16723,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-10,1,1,6.879
16724,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-11,1,1,3.475
16725,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-12,1,1,2.794
16726,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-13,1,1,3.816
16727,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-14,1,1,5.708
16728,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-15,1,1,4.166
16729,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-16,1,1,4.917
16730,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-17,1,1,4.837
16731,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-18,1,1,57.032
16732,Splot,PMHIEAD,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-1,1,1,0.811
16733,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-1,0,1,21.221
16734,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-1,0,0,91.201
16735,Splot,PMHIEAD,CHECK-POINTS,CHECK-POINTS-NOTYET-1,1,1,20.8
16736,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-1,1,0,20.399
16737,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-2,1,1,21.181
16738,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-3,1,1,49.521
16740,Splot,PMHIEAD,CHOOSE-OVERALL-REL,CHOOSE-OVERALL-REL-1,1,1,37.214
16741,Splot,PMHIEAD,TEST-SLOPE,TEST-SLOPE-1,1,1,8.963
16742,Splot,PMHIEAD,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-SPLOT-INTERP-1,1,1,0.12
16743,Splot,PMHIEAD,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-6,0,0,15.562
16744,Splot,PMHIEAD,CHOOSE-VAR-TYPE,CHOOSE-VAR-TYPE-CAT-1,1,1,64.032
16745,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-4,1,1,4.026
16746,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-5,1,1,2.664
16747,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-6,1,1,6.229
16748,Splot,PMHIEAD,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-6,1,0,2.484
16749,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-7,1,1,2.744
16750,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-8,1,1,3.545
16751,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-9,1,1,5.698
16752,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-6,1,1,3.014
16753,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-7,1,1,2.494
16754,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-8,1,1,3.925
16755,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-9,1,1,114.735
16756,Splot,PMHIEAD,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,4.026
16757,Splot,PMHIEAD,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,24.936
16758,Splot,PMHIEAD,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,5.027
16759,Splot,PMHIEAD,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-2,1,1,7.661
16760,Splot,PMHIEAD,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-2,0,1,35.621
16761,Splot,PMHIEAD,CHOOSE-Y-AXIS-QUANTITATIVE,CHOOSE-Y-AXIS-QUANTITATIVE-1,1,1,28.742
16762,Splot,PMHIEAD,SETMAX,MMS-VALUING-DETERMINE-SETMAX-1,0,1,4.656
16763,Splot,PMHIEAD,SETMAX,MMS-VALUING-DETERMINE-SET-MAX-1,1,1,33.008
16764,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-3,1,1,42.221
16765,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-2,1,1,7.591
16766,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-2,0,0,2.423
16767,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-3,1,1,21.531
16768,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-5,1,1,6.78
16769,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,0,1,4.526
16770,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-4,1,1,18.777
16771,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-5,0,1,2.223
16772,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-5,0,0,2.324
16773,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,1,0,6.249
16774,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-7,0,1,3.635
16775,Splot,PMHIEAD,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-7,1,1,4.226
16776,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-10,1,1,4.366
16777,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-11,1,1,5.328
16778,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-12,0,1,5.327
16779,Splot,PMHIEAD,CHOOSE-VAR-TYPE,CHOOSE-VAR-TYPE-NUM-2,1,1,9.624
16780,Splot,PMHIEAD,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-8,1,1,2.314
16781,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-12,1,0,2.693
16782,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-13,1,1,2.404
16783,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-14,1,1,8.282
16784,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-10,1,1,2.734
16785,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-11,1,1,2.563
16786,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-12,1,1,3.616
16787,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-13,1,1,117.959
16788,Splot,PMHIEAD,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,3.976
16789,Splot,PMHIEAD,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-3,1,1,23.954
16790,Splot,PMHIEAD,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-2,1,0,15.763
16791,Splot,PMHIEAD,SETMAX,META-DETERMINE-SETMAX-3,1,1,13.519
16792,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-4,1,1,5.679
16793,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-3,1,1,102.447
16794,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-2,0,0,13.179
16795,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,1,1,9.323
16796,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-3,0,1,17.886
16797,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-7,1,0,4.787
16798,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-3,1,1,11.737
16799,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-2,1,1,3.755
16800,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-2,1,1,3.315
16801,Splot,PMHIEAD,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-3,1,1,3.124
16802,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-19,1,1,4.427
16803,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-20,1,1,4.296
16804,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-21,1,1,3.505
16805,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-22,1,1,3.014
16806,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-23,1,1,3.305
16807,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-24,1,1,3.776
16808,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-25,1,1,3.184
16809,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,1,1,4.116
16810,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-27,1,1,21.781
16811,Splot,PMHIEAD,SETMAX,META-DETERMINE-SETMAX-4,1,1,3.856
16812,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-5,1,1,4.967
16813,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-4,1,1,11.046
16814,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-2,1,0,8.342
16815,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-3,0,1,4.366
16816,Splot,PMHIEAD,DETERMINE-MIN,MMS-VALUING-DETERMINE-MIN-2,1,1,4.717
16817,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-3,1,1,5.638
16818,Splot,PMHIEAD,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,1,8.813
16819,Splot,PMHIEAD,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,23.754
16820,Splot,PMHIEAD,FOCUS-PLOT-FIRST-POINT,FOCUS-PLOT-FIRST-POINT-1,1,1,16.283
16821,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-4,1,1,16.674
16822,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-5,1,1,14.641
16823,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-6,1,1,13.029
16824,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-7,1,1,11.677
16825,Splot,PMHIEAD,CHOOSE-OVERALL-REL,CHOOSE-OVERALL-REL-2,1,1,22.943
16826,Splot,PMHIEAD,EXTRAPOLATE,EXTRAPOLATE-1,1,1,18.547
16827,Splot,PMHIEAD,TEST-LINEARITY,TEST-LINEARITY-1,1,1,24.915
16828,Splot,PMHIEAD,TEST-SLOPE,TEST-SLOPE-2,1,1,5.498
16829,Splot,PMHIEAD,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-SPLOT-INTERP-2,1,1,0.06
16830,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-15,1,1,26.688
16831,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-16,1,1,5.939
16832,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-17,1,1,2.764
16833,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-18,1,1,3.705
16834,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-14,1,1,2.904
16835,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-15,1,1,40.298
16836,Splot,PMHIEAD,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,1,0,17.135
16837,Splot,PMHIEAD,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-3,1,1,19.247
16838,Splot,PMHIEAD,SETMAX,META-DETERMINE-SETMAX-5,1,1,12.018
16839,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-6,1,1,11.075
16840,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-5,1,1,8.753
16841,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-3,1,0,15.452
16842,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-8,1,1,3.325
16843,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-4,1,1,6.389
16844,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-5,0,1,2.975
16845,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-5,0,0,5.648
16846,Splot,PMHIEAD,DETERMINE-MIN,MMS-VALUING-DETERMINE-MIN-3,1,1,18.296
16847,Splot,PMHIEAD,SETMAX,META-DETERMINE-SETMAX-6,1,1,11.296
16848,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-7,1,1,7.912
16849,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-6,1,1,9.193
16850,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-4,1,1,4.957
16851,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-9,1,1,7.771
16852,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-5,1,0,3.986
16853,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-3,1,1,15.292
16854,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-4,1,1,2.664
16855,Splot,PMHIEAD,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-4,1,1,2.183
16856,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-28,1,1,2.654
16857,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-29,1,1,3.384
16858,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-30,1,1,2.965
16859,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-31,1,1,3.535
16860,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-32,1,1,2.123
16861,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-33,1,1,3.495
16862,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-34,1,1,3.435
16863,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-35,1,1,3.805
16864,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-36,1,1,5.508
16865,Splot,PMHIEAD,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-5,1,1,9.334
16866,Splot,PMHIEAD,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-5,1,1,2.363
16867,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-37,1,1,3.445
16868,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-38,1,1,2.253
16869,Splot,PMHIEAD,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-39,1,1,37.114
16870,Splot,PMHIEAD,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,1,0,17.855
16871,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-8,1,1,18.437
16872,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-9,1,1,16.443
16873,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-10,1,1,13.45
16874,Splot,PMHIEAD,PLOT-POINT,META-PLOT-POINT-11,1,1,27.87
16875,Splot,PMHIEAD,CHOOSE-OVERALL-REL,CHOOSE-OVERALL-REL-3,1,1,3.395
16877,Splot,PMHIEAD,EXTRAPOLATE,EXTRAPOLATE-2,1,1,33.719
16878,Splot,PMHIEAD,EXTRAPOLATE,EXTRAPOLATE-3,0,1,1.632
16879,Splot,PMHIEAD,TEST-SLOPE,TEST-SLOPE-3,1,1,4.516
16880,Splot,PMHIEAD,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-SPLOT-INTERP-3,1,1,0.05
16881,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-19,1,1,52.325
16882,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-20,1,1,3.645
16883,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-21,1,1,3.846
16884,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-22,1,1,1.882
16885,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-23,1,1,2.364
16886,Splot,PMHIEAD,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-24,1,1,3.375
16887,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-16,1,1,2.473
16888,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-17,1,1,2.424
16889,Splot,PMHIEAD,CHOOSE-OK-BG,META-CHOOSE-OK-BG-18,1,1,27.209
16890,Splot,PMHIEAD,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-2,1,1,18.707
16891,Splot,PMHIEAD,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-4,1,1,21.29
16892,Splot,PMHIEAD,SETMAX,META-DETERMINE-SETMAX-7,1,1,13.339
16893,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-8,1,1,4.998
16894,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-7,1,1,9.874
16895,Splot,PMHIEAD,VALUING-SCALE,META-VALUING-SCALE-5,1,1,13.549
16896,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-10,1,1,5.008
16897,Splot,PMHIEAD,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-6,1,1,8.752
16898,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-4,0,1,2.984
16899,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-4,0,0,7.141
16900,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-4,0,0,2.684
16901,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-4,0,0,4.566
16902,Splot,PMHIEAD,DETERMINE-MIN,META-DETERMINE-MIN-4,0,0,5.838
16903,Splot,PMHIEAD,DETERMINE-MIN,MMS-VALUING-DETERMINE-MIN-4,1,1,13.8
16904,Splot,PMHIEAD,SETMAX,META-DETERMINE-SETMAX-8,1,1,7.181
16905,Splot,PMHIEAD,SETMIN,META-DETERMINE-SETMIN-9,1,1,12.948
16906,Splot,PMHIEAD,DETERMINE-RANGE,META-DETERMINE-RANGE-8,1,1,6.98
16907,Splot,PMHIEAD,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-5,1,0,14.792
16908,Splot,QKHEAFE,CHOOSE-VAR-TYPE,CHOOSE-VAR-TYPE-CAT-1,1,1,6.169
16909,Splot,QKHEAFE,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-1,1,1,2.493
16910,Splot,QKHEAFE,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-2,0,1,3.155
16911,Splot,QKHEAFE,CHOOSE-VAR-TYPE,CHOOSE-VAR-TYPE-NUM-1,1,1,25.016
16912,Splot,QKHEAFE,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-1,0,1,2.544
16913,Splot,QKHEAFE,CHOOSE-OK-SPLOT,CHOOSE-OK-SPLOT-NOPE-1,1,1,2.814
16914,Splot,QKHEAFE,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-2,1,0,2.553
16915,Splot,QKHEAFE,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-3,1,1,34.35
16916,Splot,QKHEAFE,CHOOSE-OK-BG,META-CHOOSE-OK-BG-1,1,1,5.377
16917,Splot,QKHEAFE,CHOOSE-OK-BG,META-CHOOSE-OK-BG-2,1,1,2.854
